 IN_PITCH, IN_ROLL, IN_AZIMUTH
0.2580741,-0.3284607,1.2287968
0.2580157,-0.328371,1.2287697
0.2577165,-0.32830843,1.228812
0.25773656,-0.32852632,1.2288222
0.2576423,-0.3283716,1.2290138
0.25761536,-0.32812172,1.2292762
0.2573749,-0.3280548,1.2294968
0.25741178,-0.3282157,1.2293689
0.25744718,-0.3280351,1.2291664
0.2573452,-0.32796445,1.229104
0.2572453,-0.327754,1.2290957
0.2571085,-0.3274476,1.2291106
0.2569217,-0.32729563,1.2290683
0.256982,-0.32728618,1.228898
0.25664225,-0.3268141,1.2290242
0.25649437,-0.32668725,1.2289724
0.2563804,-0.32656968,1.2287885
0.25640547,-0.3263272,1.2288142
0.256376,-0.3262784,1.2287673
0.2564053,-0.32610053,1.2287204
0.25612557,-0.326062,1.2286059
0.25591758,-0.32557133,1.2287679
0.2557464,-0.32530296,1.2287284
0.25548583,-0.32512492,1.2287046
0.25532338,-0.3251635,1.2288088
0.2551867,-0.3249702,1.2290895
0.25503862,-0.3247696,1.2288302
0.25499153,-0.32475898,1.2288976
0.2549196,-0.3246727,1.2289329
0.25500205,-0.32454062,1.2289817
0.2551199,-0.32441476,1.2289219
0.25517538,-0.32423547,1.2288942
0.25506434,-0.32418832,1.2289996
0.2549921,-0.32403442,1.2289747
0.25477928,-0.3240674,1.229142
0.2548712,-0.3241418,1.2291433
0.2549391,-0.3239684,1.2290766
0.25489432,-0.32387093,1.2290677
0.25464955,-0.32358053,1.229184
0.25460714,-0.3235742,1.2293068
0.25452802,-0.32342517,1.2293129
0.25453153,-0.32326782,1.2294447
0.25431386,-0.3232877,1.2294765
0.25389913,-0.32301784,1.2295172
0.2536231,-0.32263744,1.2294817
0.25331083,-0.32242134,1.2294775
0.25307363,-0.32220668,1.2295427
0.25290602,-0.32217902,1.2294818
0.2528333,-0.32188767,1.2293493
0.25249746,-0.32165876,1.229257
0.25242642,-0.32128677,1.2293193
0.25228125,-0.32088313,1.2293397
0.25217715,-0.32055825,1.2293442
0.2521619,-0.32044324,1.2293022
0.25192273,-0.3201112,1.2294242
0.25168806,-0.31981075,1.2293407
0.25156665,-0.31972194,1.2294797
0.25149587,-0.31976116,1.2296128
0.25134087,-0.31952208,1.229897
0.25115243,-0.31931618,1.2299831
0.25089216,-0.3190336,1.2298979
0.2506339,-0.3187759,1.2297868
0.25045624,-0.31859696,1.2298597
0.25024903,-0.31846514,1.2299727
0.25009915,-0.31820205,1.2300286
0.25007212,-0.31829804,1.2301064
0.25009,-0.3181802,1.229942
0.24995562,-0.31791112,1.2300103
0.24987417,-0.3178852,1.2299426
0.24972135,-0.31763968,1.2300808
0.24979663,-0.31747726,1.2299592
0.24954721,-0.3175503,1.2298814
0.2494673,-0.31738132,1.2299943
0.24940008,-0.3170736,1.2300048
0.24913879,-0.3167642,1.2298626
0.24887224,-0.3164644,1.2297558
0.2485054,-0.3162008,1.2296084
0.24810892,-0.31597874,1.2295948
0.24786672,-0.31580463,1.22975
0.24760278,-0.3157504,1.2298912
0.24735028,-0.31548584,1.2301296
0.24750602,-0.315491,1.2303256
0.24749818,-0.31531742,1.2303728
0.24733779,-0.31506878,1.230422
0.24726123,-0.31480038,1.2302161
0.24702889,-0.3146453,1.2302481
0.2469789,-0.31478715,1.2302247
0.24707523,-0.31466872,1.2299536
0.24687539,-0.31469074,1.2299534
0.24678423,-0.3146516,1.2299695
0.24639533,-0.3142872,1.2300359
0.2460619,-0.3140647,1.2300677
0.24585496,-0.31386876,1.2301849
0.24560197,-0.31354287,1.2303234
0.24544303,-0.31313258,1.2302169
0.24526675,-0.3128571,1.230411
0.24526808,-0.3127261,1.2302146
0.24521904,-0.31236818,1.2301583
0.24518201,-0.31204757,1.2301661
0.24512866,-0.31154773,1.2300818
0.24493705,-0.31125382,1.2298719
0.24469906,-0.3111407,1.2298094
0.24448448,-0.31104824,1.2297951
0.24474156,-0.31086177,1.2299266
0.24472111,-0.3108291,1.2298303
0.24463859,-0.31041408,1.2297664
0.24450411,-0.30999374,1.2294527
0.24443,-0.30995375,1.229465
0.24457645,-0.30957785,1.2295496
0.24433662,-0.3094728,1.2298263
0.24390443,-0.30916828,1.2301296
0.2436838,-0.30882677,1.2300534
0.24344301,-0.30876112,1.2301193
0.24334125,-0.30881885,1.2301219
0.243361,-0.3087367,1.2302536
0.24334283,-0.30858368,1.2304513
0.2431725,-0.30840155,1.2304503
0.24294014,-0.3082914,1.2305526
0.2430598,-0.30808452,1.2307159
0.24285698,-0.3078076,1.2307247
0.2425327,-0.3076921,1.2306302
0.24222799,-0.30739933,1.2306811
0.24233365,-0.30758208,1.2307262
0.2422424,-0.3076343,1.2306832
0.24227488,-0.3074979,1.2307098
0.24196611,-0.3073355,1.2307024
0.24187423,-0.30755585,1.2305365
0.2418737,-0.30733502,1.230384
0.24178085,-0.30741808,1.230491
0.24205567,-0.3070093,1.230501
0.24209216,-0.30696917,1.2302376
0.24187326,-0.3067484,1.2301326
0.24197078,-0.30674148,1.2299103
0.24181719,-0.3065485,1.2299942
0.24176943,-0.30624798,1.2299466
0.24163121,-0.3059508,1.2298768
0.24134257,-0.3055454,1.2299795
0.24131489,-0.30539823,1.2300775
0.24108924,-0.305202,1.230003
0.24118534,-0.30506328,1.2299024
0.24115227,-0.30487558,1.2298436
0.24101666,-0.30469152,1.2296883
0.24102229,-0.30457217,1.2297641
0.24124555,-0.3046498,1.2294973
0.24149655,-0.3045674,1.2295125
0.24167405,-0.30466765,1.2294306
0.2419209,-0.30454093,1.2292483
0.24200507,-0.3044156,1.2291229
0.24235773,-0.30436534,1.229144
0.24248026,-0.30440256,1.2290941
0.24233434,-0.30437565,1.2290471
0.24231826,-0.3043162,1.2290184
0.24219611,-0.3043203,1.2291911
0.24214153,-0.30449742,1.2290972
0.24209696,-0.3044379,1.2291195
0.2420436,-0.3042334,1.2292018
0.24187833,-0.30419716,1.2292176
0.24186471,-0.30421337,1.2291069
0.24179175,-0.30418214,1.2289371
0.24176367,-0.30421123,1.2287885
0.24192217,-0.3043129,1.2287798
0.24212459,-0.30463475,1.2287127
0.2422333,-0.30445874,1.2285813
0.24240185,-0.30448407,1.2283266
0.24243407,-0.30442634,1.2283934
0.24266611,-0.304621,1.228641
0.24274412,-0.30468455,1.2287791
0.24306083,-0.3044914,1.2287157
0.24326015,-0.30457586,1.2288364
0.24337453,-0.30474344,1.2289829
0.2435359,-0.30473602,1.2289652
0.24377684,-0.30463243,1.228854
0.24366863,-0.30451453,1.2288618
0.24373835,-0.30438533,1.2287847
0.24382444,-0.3040471,1.2286961
0.24401015,-0.30409658,1.2287993
0.2441412,-0.3042893,1.2287953
0.24405232,-0.30439508,1.2286869
0.24408564,-0.30446663,1.2285484
0.24396762,-0.304469,1.2284304
0.24414371,-0.30433407,1.2283019
0.2442748,-0.30433977,1.2281717
0.24449709,-0.304094,1.2281343
0.24483892,-0.30414474,1.2280523
0.24499543,-0.3041288,1.2279866
0.24505585,-0.30429253,1.2280028
0.24514776,-0.30434018,1.2282119
0.24535146,-0.30439433,1.2281185
0.24542567,-0.30459008,1.2280368
0.24531741,-0.30461732,1.2279717
0.24541095,-0.30462152,1.2279522
0.24540403,-0.3045362,1.2278934
0.24549034,-0.30477613,1.227931
0.24535479,-0.30468705,1.2280831
0.24527355,-0.3046184,1.2280039
0.2455339,-0.30469057,1.2281481
0.24558754,-0.30455273,1.2282618
0.24563397,-0.3046055,1.228038
0.24574646,-0.30466166,1.228117
0.24599676,-0.3045422,1.2278295
0.24591519,-0.30451632,1.2278264
0.24606156,-0.30440027,1.2276146
0.24630506,-0.30455163,1.2275782
0.2462496,-0.30457693,1.2275765
0.24634643,-0.3045997,1.2275964
0.24630876,-0.3048767,1.2276396
0.24638842,-0.30489668,1.2275568
0.24645178,-0.30476564,1.2274922
0.24630758,-0.30471423,1.2274648
0.24624336,-0.30486417,1.2274832
0.24633498,-0.30488002,1.2277409
0.2463545,-0.30501652,1.2277541
0.24630962,-0.30500752,1.2278082
0.24640352,-0.3050652,1.2278416
0.24663776,-0.30517408,1.2276818
0.24675138,-0.30507508,1.2274398
0.24683739,-0.30516246,1.2272451
0.24705432,-0.30516982,1.2272891
0.24738139,-0.30515742,1.2273523
0.24748148,-0.30503857,1.2274181
0.24776393,-0.3050939,1.2275329
0.24797945,-0.3048761,1.227284
0.24808894,-0.30485448,1.2274358
0.24822633,-0.3046418,1.2272743
0.24811158,-0.30452266,1.2272199
0.24816173,-0.30438375,1.2271287
0.24820444,-0.30417892,1.2270612
0.24840581,-0.30390197,1.2268817
0.24880521,-0.30390373,1.2267494
0.24904607,-0.30381486,1.2268605
0.24894153,-0.30358222,1.2267591
0.24892311,-0.3036267,1.2268143
0.24899192,-0.30370682,1.2268978
0.24923195,-0.3038326,1.2270086
0.24951245,-0.30389577,1.2268342
0.24981043,-0.3039974,1.2268376
0.24999368,-0.303769,1.2267345
0.25011683,-0.30416745,1.2265729
0.2504843,-0.303967,1.2265248
0.25068545,-0.30386436,1.2263962
0.25089744,-0.3038526,1.2263632
0.2512702,-0.30402958,1.2263057
0.25145325,-0.30379966,1.2260854
0.25172192,-0.30399805,1.2259886
0.2519498,-0.30398226,1.2257199
0.2521808,-0.3040462,1.2256573
0.2524915,-0.30415168,1.225546
0.25241855,-0.30445588,1.2254491
0.25272843,-0.30435884,1.2252679
0.2529576,-0.30442318,1.2252116
0.253279,-0.30438435,1.225227
0.25347045,-0.30474895,1.2251829
0.25367886,-0.30473983,1.224982
0.25392595,-0.3049829,1.224948
0.25408465,-0.30505368,1.225051
0.25428137,-0.30509815,1.225198
0.25426194,-0.30526912,1.22517
0.25406283,-0.30530223,1.2249471
0.25395927,-0.3052854,1.225015
0.2540634,-0.30537358,1.2249005
0.25406763,-0.30538735,1.2250168
0.2540554,-0.3052225,1.2249979
0.2542016,-0.30533943,1.2249972
0.25425908,-0.30557173,1.2251508
0.25427142,-0.3056239,1.2251998
0.25424668,-0.3054093,1.2251902
0.25411427,-0.3054626,1.225109
0.254051,-0.3056303,1.2252136
0.25393125,-0.30549398,1.2253553
0.25387964,-0.30546224,1.2254001
0.2538041,-0.30549523,1.2253972
0.25390965,-0.30550244,1.2252667
0.25383472,-0.30560103,1.225304
0.25357673,-0.3055798,1.2253913
0.25380924,-0.3055403,1.2251723
0.2538617,-0.30544809,1.225188
0.25380138,-0.30549276,1.2254953
0.2537138,-0.3056737,1.2255327
0.25357312,-0.3056768,1.2257539
0.25360397,-0.30560997,1.2257586
0.2538807,-0.30574957,1.2258322
0.25402632,-0.30598974,1.2258282
0.2540362,-0.3062445,1.225766
0.25396633,-0.30633855,1.2258108
0.25401697,-0.3064117,1.225885
0.25409248,-0.3062925,1.2260798
0.25406614,-0.30637327,1.2261848
0.25416857,-0.30643922,1.2259924
0.2540638,-0.30639273,1.2260224
0.2540934,-0.30645943,1.2259576
0.25408608,-0.3064436,1.2262104
0.2542536,-0.30635726,1.2260203
0.25402677,-0.30590802,1.2260337
0.25382632,-0.30555803,1.2260909
0.25377163,-0.30563304,1.2261403
0.2535432,-0.30568445,1.2261022
0.25358304,-0.30569032,1.2261357
0.25361001,-0.30560738,1.2261026
0.25371972,-0.30584154,1.2263008
0.2538344,-0.30617028,1.2261417
0.25395986,-0.3065839,1.2263007
0.2538723,-0.30671337,1.2261865
0.25391966,-0.3069509,1.2263142
0.25379202,-0.30711195,1.2261922
0.25380546,-0.30728403,1.2262553
0.25370964,-0.3076119,1.226264
0.25376657,-0.30775893,1.2265671
0.25381592,-0.30784854,1.226545
0.25394562,-0.3079518,1.2265892
0.2540292,-0.30822212,1.2264788
0.25432205,-0.30826703,1.2263591
0.25441867,-0.3085681,1.2263956
0.25455084,-0.3086058,1.2260566
0.25458497,-0.3085918,1.2262381
0.25462988,-0.30869263,1.2264291
0.25461593,-0.30882663,1.226436
0.2545941,-0.30886102,1.2265105
0.2545323,-0.3089284,1.226632
0.25456592,-0.3091197,1.2266114
0.25475058,-0.30918747,1.2265509
0.25496593,-0.30929014,1.2262868
0.25514212,-0.30966195,1.2262532
0.25538433,-0.30976817,1.226455
0.2556803,-0.31003696,1.2266179
0.25590783,-0.3101349,1.2267618
0.25614983,-0.3102724,1.2268289
0.25617418,-0.3104712,1.2267271
0.25631666,-0.31059137,1.2268738
0.2562646,-0.3107848,1.2268032
0.25629392,-0.31110784,1.2267255
0.25619948,-0.31123304,1.2268137
0.25631055,-0.31152695,1.2269224
0.2562959,-0.3118886,1.2268183
0.25640145,-0.31198487,1.2268628
0.25645426,-0.3123241,1.2267113
0.25667155,-0.31253037,1.2267802
0.25670996,-0.3126943,1.226942
0.2567521,-0.31280893,1.2271274
0.2566936,-0.31315106,1.2270693
0.25704983,-0.3134225,1.2270634
0.25698295,-0.31376055,1.2269669
0.25718346,-0.31394744,1.2269198
0.25713927,-0.3140581,1.2270522
0.25707704,-0.313959,1.2274188
0.2570145,-0.31413582,1.2275139
0.25697848,-0.31451434,1.2274185
0.25719094,-0.31477782,1.2274985
0.2574125,-0.3151028,1.2275681
0.25753638,-0.3153528,1.227414
0.25754735,-0.31552577,1.2273926
0.2575068,-0.31566104,1.2273203
0.2575902,-0.3159229,1.2273467
0.25777966,-0.31614822,1.2275524
0.25784516,-0.316364,1.2275281
0.2580911,-0.31664175,1.2274123
0.25790626,-0.31695968,1.2274431
0.25795197,-0.3172447,1.2273576
0.25804383,-0.31739017,1.2273768
0.25814354,-0.31723276,1.2273204
0.2582319,-0.31739572,1.2273153
0.25833002,-0.31766546,1.2272425
0.25820374,-0.31774557,1.2272141
0.25831196,-0.31801486,1.2270416
0.25834534,-0.3181258,1.2269572
0.25857925,-0.31815174,1.2267582
0.2585834,-0.318515,1.226784
0.2587897,-0.31890705,1.2268928
0.25891134,-0.3192279,1.2268842
0.25902814,-0.3198641,1.2267648
0.25899276,-0.3198836,1.2269193
0.25901848,-0.32015708,1.2267463
0.2589049,-0.320296,1.2267457
0.25906226,-0.32049036,1.2266403
0.2590655,-0.32066658,1.2266136
0.25917116,-0.3209188,1.2266047
0.25926286,-0.32107794,1.2265527
0.2592336,-0.3212802,1.226599
0.2591838,-0.32150775,1.2263641
0.25921905,-0.3218068,1.226315
0.25920874,-0.32198754,1.2265195
0.25959927,-0.32214698,1.2265737
0.25945485,-0.32248655,1.2266526
0.25938863,-0.32278138,1.2267399
0.25966045,-0.32310325,1.2265911
0.25962034,-0.32307574,1.226593
0.25959912,-0.3233656,1.2265962
0.25967503,-0.32322806,1.2266006
0.25975543,-0.32308987,1.2264926
0.26011747,-0.32310498,1.2265158
0.26003897,-0.32304546,1.2264868
0.26007092,-0.32310534,1.2263956
0.2602879,-0.32306045,1.2263049
0.2602154,-0.32313702,1.2261474
0.26039332,-0.32302842,1.2262276
0.26052377,-0.32297465,1.2263652
0.26039138,-0.32290706,1.2262809
0.2604382,-0.322977,1.2263258
0.26056045,-0.32307887,1.2264098
0.26033294,-0.3230288,1.2266212
0.2604897,-0.3230456,1.2266269
0.26065996,-0.32296878,1.2267715
0.2606738,-0.3227177,1.2266672
0.26078182,-0.32249615,1.2267128
0.26081866,-0.32200545,1.226728
0.2606547,-0.32196054,1.2268035
0.2609038,-0.3219605,1.2268744
0.26097852,-0.32180074,1.2270558
0.2608302,-0.32162657,1.2270129
0.2610383,-0.32172117,1.2272106
0.26114082,-0.32169488,1.227083
0.2613162,-0.32171333,1.2272623
0.26121616,-0.3214454,1.2273097
0.2610927,-0.32148325,1.2273494
0.2612136,-0.32134998,1.2272856
0.26109195,-0.32117006,1.2272793
0.26090747,-0.3213595,1.2274892
0.26108414,-0.32138023,1.2272705
0.26098844,-0.32150173,1.2273839
0.26086324,-0.32141432,1.2275103
0.26093793,-0.32136664,1.2275304
0.26090652,-0.32157534,1.2276485
0.26097155,-0.32150042,1.2275853
0.2612247,-0.32146063,1.227634
0.2610894,-0.32147893,1.2276095
0.26097178,-0.32130262,1.2276411
0.26081738,-0.32128364,1.2277571
0.26085958,-0.32104298,1.227837
0.26106974,-0.32086185,1.2279682
0.26111862,-0.32078853,1.2279465
0.26124987,-0.32077712,1.2278892
0.26143083,-0.32064563,1.2278796
0.26150876,-0.32072753,1.2278275
0.26153728,-0.32068893,1.228
0.26165769,-0.32073513,1.2279762
0.26173368,-0.32077637,1.22792
0.2617965,-0.3209183,1.2279468
0.26189575,-0.32093272,1.227909
0.26207402,-0.321099,1.2278279
0.26209837,-0.3213179,1.2276404
0.26217902,-0.32103342,1.22773
0.262233,-0.3209378,1.2278235
0.26200995,-0.32057774,1.2277987
0.2621864,-0.32059863,1.2279251
0.262448,-0.3204826,1.22807
0.26235443,-0.32023314,1.2282473
0.26236403,-0.32006526,1.2283461
0.26261616,-0.32015103,1.2284276
0.26270384,-0.3199381,1.2285063
0.26275852,-0.31989765,1.228376
0.26255468,-0.3198127,1.2284755
0.26258734,-0.3197405,1.2282805
0.26290148,-0.319612,1.2282695
0.26281095,-0.31960177,1.2281967
0.2628491,-0.31958178,1.22838
0.2628952,-0.31950742,1.2287093
0.26314437,-0.3192368,1.2287796
0.26306635,-0.31929678,1.2289053
0.26320776,-0.319192,1.2288582
0.26330796,-0.31935903,1.2288145
0.26299253,-0.31954986,1.2291204
0.26329303,-0.3195805,1.2290714
0.26343933,-0.31948462,1.2290689
0.26342344,-0.31924263,1.2288841
0.26332587,-0.31916142,1.2289866
0.26320344,-0.31910172,1.2289099
0.26291484,-0.319023,1.229021
0.26291683,-0.31926236,1.2290431
0.26296446,-0.31926057,1.2290245
0.26287562,-0.31936628,1.2291598
0.262916,-0.3193288,1.229145
0.26332715,-0.31961322,1.2291033
0.26319116,-0.31963477,1.2290313
0.26325524,-0.3195371,1.2289509
0.2634773,-0.31955016,1.2288607
0.2633414,-0.319718,1.22895
0.2635503,-0.31985822,1.229117
0.26368976,-0.3199883,1.2291667
0.26393595,-0.32017088,1.2294071
0.2641301,-0.32004592,1.2293043
0.26432124,-0.3201674,1.229274
0.26434866,-0.32018986,1.2294295
0.2644003,-0.3201333,1.2293785
0.26475134,-0.32035214,1.2293934
0.2649089,-0.32022712,1.2292445
0.26496756,-0.32017818,1.2290683
0.26495498,-0.32004347,1.2290354
0.2650938,-0.31997013,1.2291889
0.26528025,-0.32019654,1.229325
0.26550463,-0.3202393,1.2296673
0.2656896,-0.32019758,1.2295542
0.26589724,-0.32032132,1.2296036
0.2660718,-0.3202461,1.2296551
0.26626405,-0.32009935,1.2297397
0.26625144,-0.31978083,1.2296164
0.2663993,-0.3195521,1.2295886
0.26661325,-0.3194718,1.2296674
0.2667791,-0.31955442,1.2298064
0.26703826,-0.3195592,1.2299173
0.26722637,-0.31943431,1.2299461
0.26741853,-0.3193844,1.2300943
0.26754618,-0.3195636,1.2301904
0.2674245,-0.31936124,1.2302746
0.267554,-0.31968558,1.2303742
0.26787212,-0.3199247,1.2304516
0.26823542,-0.31999183,1.2305208
0.26830173,-0.3198036,1.2305052
0.2684064,-0.31978145,1.2305831
0.26845643,-0.32003576,1.2306592
0.26852536,-0.31986427,1.2306974
0.26840705,-0.31958047,1.2308332
0.26845738,-0.31929418,1.2307748
0.26873705,-0.3193519,1.2307717
0.26869932,-0.31919375,1.2310324
0.2687113,-0.3191078,1.2312293
0.2688137,-0.31890288,1.231313
0.26888418,-0.31883642,1.2313858
0.2692148,-0.31885388,1.2313126
0.2694214,-0.3187245,1.2312436
0.26943833,-0.3188401,1.231251
0.26935068,-0.31875896,1.2311991
0.26940107,-0.31865278,1.2311006
0.2696385,-0.31872705,1.231056
0.26981682,-0.31887943,1.2311656
0.2698684,-0.31893328,1.2313898
0.26988995,-0.3190361,1.2312909
0.26991275,-0.31907144,1.2311461
0.26992363,-0.31934914,1.231071
0.2699394,-0.31921503,1.2310414
0.27010342,-0.3192507,1.2311865
0.27025276,-0.31927446,1.231357
0.27018043,-0.3190483,1.2311758
0.27033916,-0.3191323,1.231235
0.27039218,-0.31902912,1.2312312
0.27046737,-0.31915125,1.2310439
0.27044633,-0.31915882,1.2311289
0.27029634,-0.3189867,1.2312106
0.27027467,-0.3188346,1.2313691
0.270391,-0.3184368,1.2313168
0.2704319,-0.3182836,1.2314099
0.2704038,-0.3178702,1.231345
0.2703362,-0.31765348,1.2311894
0.27057546,-0.3178301,1.2313327
0.27056912,-0.31772944,1.2314732
0.2706797,-0.31757614,1.2314289
0.27051082,-0.31723028,1.2313995
0.2703804,-0.31735432,1.2315986
0.27066532,-0.31730735,1.2317107
0.27066094,-0.31737885,1.2318047
0.27084786,-0.31723514,1.231887
0.27089652,-0.31728575,1.2318344
0.27111208,-0.31707257,1.2319093
0.27106598,-0.31708908,1.2319822
0.2708448,-0.3169463,1.2320129
0.27061522,-0.31648105,1.2321109
0.27053687,-0.31617883,1.2321533
0.27045056,-0.31595522,1.2321763
0.27049097,-0.31560642,1.2320777
0.27042517,-0.3152214,1.231926
0.2704296,-0.31488964,1.2315807
0.27070397,-0.31494868,1.231561
0.2709477,-0.3150553,1.2314435
0.27128506,-0.31516463,1.2314516
0.27135855,-0.31510064,1.2313455
0.27133113,-0.31499723,1.2314328
0.2715458,-0.31495696,1.2316628
0.2716388,-0.3145313,1.2317252
0.27174065,-0.31438318,1.2317786
0.2719628,-0.3142782,1.2317302
0.27213094,-0.31414104,1.2315522
0.2723018,-0.31410384,1.23175
0.2725982,-0.3139552,1.2317734
0.27277967,-0.31377724,1.2317052
0.27275464,-0.3135914,1.2317154
0.2727483,-0.31357113,1.2317551
0.27275893,-0.31360212,1.23171
0.27278957,-0.31350547,1.2315708
0.27293363,-0.31346753,1.23144
0.2730697,-0.31330925,1.2312626
0.2731012,-0.31334633,1.2312851
0.27329063,-0.3130779,1.2312363
0.27316135,-0.31292605,1.2311201
0.27323022,-0.31284663,1.2311053
0.27343768,-0.3128301,1.2312499
0.27340052,-0.31253082,1.2310966
0.27355182,-0.31223714,1.2310706
0.273571,-0.31218368,1.2309791
0.27353787,-0.31202632,1.2311008
0.2732981,-0.31192064,1.2312995
0.27346972,-0.3116476,1.231288
0.27341658,-0.31177422,1.2314363
0.27333927,-0.3118545,1.2313919
0.27330905,-0.31160602,1.2314272
0.27324012,-0.31136724,1.2314192
0.2731168,-0.31132263,1.2314936
0.27315772,-0.3112102,1.2314652
0.27302438,-0.3110775,1.2314657
0.2730868,-0.31093714,1.2313979
0.27288538,-0.31085902,1.2315522
0.27293435,-0.31089854,1.2316489
0.27276045,-0.31054968,1.231636
0.27287984,-0.31055456,1.2315764
0.27309915,-0.31010744,1.2316003
0.2732908,-0.31016514,1.2314398
0.27339572,-0.31012997,1.231555
0.2735892,-0.30983135,1.2314546
0.27388918,-0.3097783,1.2316751
0.27387664,-0.30967453,1.2317736
0.27395102,-0.3096437,1.2317616
0.27399707,-0.309674,1.2318639
0.27405488,-0.3094437,1.23178
0.27389875,-0.30917403,1.2317656
0.2738389,-0.30919236,1.2316866
0.2739158,-0.30925703,1.2316369
0.2742017,-0.3095744,1.2315582
0.2743006,-0.30944413,1.2316817
0.27432188,-0.3092759,1.2317117
0.27425632,-0.30927506,1.2317353
0.2743499,-0.30914155,1.2318186
0.2742821,-0.30897352,1.2318243
0.27439365,-0.30866203,1.2319233
0.27479225,-0.30852464,1.2320838
0.27477667,-0.30822116,1.2322913
0.27487308,-0.30823323,1.2323847
0.27480406,-0.30801606,1.2324145
0.27490565,-0.3078543,1.2325659
0.27516374,-0.30790368,1.2325658
0.27511185,-0.30792865,1.2325237
0.27517226,-0.3079664,1.2326627
0.27531707,-0.3077889,1.2325981
0.27511236,-0.30760932,1.2327275
0.2752587,-0.30752861,1.2326704
0.2752895,-0.3070349,1.2329803
0.27522722,-0.30681247,1.2327608
0.27533838,-0.3068986,1.2326819
0.27515906,-0.30709726,1.2327739
0.27543065,-0.30702698,1.2327658
0.27566034,-0.30688837,1.232584
0.2757753,-0.30664665,1.2324612
0.2756979,-0.30653584,1.2324193
0.2758456,-0.30650955,1.2322974
0.27596676,-0.30643728,1.2324822
0.2757924,-0.30628884,1.2325164
0.27604985,-0.30627298,1.232452
0.27612102,-0.30622053,1.2324845
0.27606222,-0.30617383,1.2324055
0.27619818,-0.3059915,1.2325754
0.27622002,-0.30603448,1.2325828
0.27606237,-0.30583763,1.2324492
0.2761415,-0.30566016,1.2323965
0.2763091,-0.30561718,1.2324098
0.27641964,-0.30560306,1.2323635
0.2763075,-0.30564103,1.2324804
0.27639112,-0.3055899,1.2323644
0.27636293,-0.3055656,1.2324035
0.27617776,-0.30537462,1.2326523
0.2762661,-0.30538625,1.2326106
0.27614442,-0.30547816,1.2326607
0.2763691,-0.30539465,1.2325497
0.2762911,-0.3053836,1.2325447
0.27635553,-0.30500963,1.2325422
0.27665153,-0.3047471,1.2326101
0.27692562,-0.30452532,1.2326347
0.2771703,-0.30461714,1.2327089
0.2772166,-0.30458727,1.2326659
0.27745634,-0.30451518,1.2328222
0.2776677,-0.30461875,1.232683
0.27790475,-0.3048535,1.232788
0.27787068,-0.30488342,1.2326497
0.27784324,-0.30487978,1.2325354
0.2780296,-0.30504727,1.2325048
0.27824256,-0.30510685,1.2326
0.2782608,-0.30524358,1.2325608
0.27840096,-0.3053396,1.2327224
0.27853212,-0.30556548,1.2326938
0.27860463,-0.30569002,1.2329003
0.27859634,-0.30580196,1.2329595
0.27857554,-0.30629802,1.2329208
0.2787462,-0.30639073,1.2328784
0.27896452,-0.3062713,1.2327005
0.27918476,-0.30683967,1.2326998
0.27911377,-0.30696663,1.2328368
0.27922466,-0.30704978,1.2326765
0.27939832,-0.30698818,1.2326802
0.27952105,-0.30714652,1.2325786
0.27915487,-0.3072155,1.2326151
0.27913448,-0.30738488,1.2326251
0.27943188,-0.3073498,1.232578
0.27951548,-0.30743092,1.2327706
0.27944142,-0.3075096,1.2329111
0.2794103,-0.3077862,1.232714
0.2793058,-0.30782703,1.2325382
0.27933773,-0.3078207,1.2327118
0.2793802,-0.30765504,1.2328857
0.27946386,-0.30784273,1.232937
0.27940452,-0.3075327,1.2328017
0.2793918,-0.30756447,1.2327191
0.2796089,-0.30774662,1.2327818
0.27975258,-0.30782914,1.2329022
0.2798576,-0.30768865,1.2328393
0.28010073,-0.30808976,1.2329024
0.2805105,-0.3082574,1.232894
0.28072912,-0.308352,1.2327676
0.280803,-0.30872944,1.2328014
0.28101993,-0.30878398,1.2326149
0.28095233,-0.30885243,1.2326771
0.28103653,-0.30895144,1.2325968
0.28097042,-0.30878028,1.2326593
0.28107968,-0.30892897,1.2326735
0.28122008,-0.3089012,1.2325975
0.2812051,-0.3088834,1.2325041
0.28134227,-0.3088949,1.2322998
0.28149953,-0.30889094,1.2323251
0.281526,-0.3089985,1.2325068
0.2816176,-0.30913806,1.2325389
0.28153053,-0.3092568,1.2325855
0.28159308,-0.3091017,1.2325542
0.28157663,-0.30898303,1.2324966
0.28157416,-0.30893853,1.232551
0.2817841,-0.30896965,1.2327031
0.28168997,-0.3091819,1.2327205
0.2816907,-0.30927423,1.2326487
0.28172886,-0.3092313,1.2326871
0.2816602,-0.3091804,1.2328306
0.28158048,-0.30924422,1.2327789
0.28148374,-0.3090756,1.2327315
0.28149742,-0.30884826,1.2326702
0.28152987,-0.30859658,1.2326325
0.28149855,-0.30861795,1.2325597
0.28144044,-0.30842084,1.2323639
0.28148437,-0.30829626,1.2322662
0.2815489,-0.30830422,1.2321012
0.28157124,-0.3081829,1.2322009
0.2817721,-0.30824518,1.2320776
0.2818098,-0.3082243,1.2323269
0.28189155,-0.3080174,1.2323387
0.28201574,-0.3079805,1.2322208
0.2819876,-0.3081566,1.2323511
0.28216746,-0.308213,1.2320633
0.28236213,-0.30808884,1.232086
0.28228897,-0.3083121,1.2320867
0.28225368,-0.3084907,1.2319959
0.28222096,-0.3083153,1.232034
